FileName,DesArea,DesD6Area,CholArea,CholD7Area,24SHCArea,24R_S_HCD7Area,On_OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_151,595233.2535,726981.1067,192960219.6,38150334.97,871538.259,2906309.268,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_152,35284.12585,52119.49309,21379097.56,4962795.797,113381.3055,240426.4445,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_153,8967.831811,0.0,4291271.678,995745.1343,72969.41198,149792.229,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_154,15451.34851,5314.214157,6693010.408,1160413.787,26468.83709,89110.88017,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_155,75556.65339,37995.95612,22677105.53,3261857.696,77127.63471,391401.1678,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_156,643403.2774,543269.8631,199498839.6,31999542.2,537321.9934,2930897.273,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_157,671195.5935,485746.8435,214431743.6,26044086.21,700509.2868,2773488.824,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_158,1043965.418,893489.4574,297004140.0,42868249.72,672320.7616,3079781.878,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_159,213761.6181,144654.7375,79134018.12,9615577.802,177889.5257,860314.9754,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_160,241317.5534,155559.2771,96500859.99,9646490.109,335435.6868,2057541.726,OffTissue
TJP_240823_EDI_24m_AGED_622-9-2-T_16x10grid_GPd5-eliteNM-eliteMS_161,15594.25367,2003.326928,9689336.045,1285481.44,23168.73037,98929.082,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_01,0.0,29443.89394,1881859.299,6386349.098,5051.624549,870118.2191,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_02,0.0,0.0,993014.1886,1935013.661,4842.401712,421673.6239,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_03,0.0,11907.71475,3985491.631,4232792.185,3492.830469,252310.8559,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_04,0.0,22851.70017,13316761.12,5120757.364,10983.40943,207279.532,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_05,3030783.943,5435614.465,913413780.0,153570327.4,1119139.132,5479912.111,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_06,1714658.49,2659880.102,572143420.2,83271028.17,614198.857,1543054.135,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_07,4713431.992,6239802.31,1180584304.0,156584590.6,2872259.987,6254448.147,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_08,25372721.61,39718802.23,4021364941.0,626033196.4,13764847.18,71281271.08,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_09,197175.0144,353516.56,93477335.56,17167493.44,71826.85382,393336.1951,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_10,87939.1794,89529.09812,42894416.78,9059966.591,24506.51784,349475.2029,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_11,77465.83371,90462.38472,34062539.14,7700575.421,18562.68806,295061.8514,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_12,32522.7088,104426.0129,22614305.02,8856890.492,8704.83059,394455.371,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_13,0.0,114648.2886,10854652.65,10513545.23,2597.794311,308544.9819,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_14,0.0,331085.6629,10918728.99,38550135.41,745.7848037,418347.1629,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_15,0.0,208840.7441,5072061.785,47750561.17,0.0,247937.4994,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_16,0.0,131510.1191,921887.6891,24779645.91,0.0,679933.8487,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_17,0.0,0.0,84005.40548,68961.73921,0.0,2263.171421,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_18,0.0,0.0,77173.02535,29387.83436,0.0,0.0,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_19,0.0,0.0,62732.29123,13965.78335,0.0,1844.837093,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_20,1481372.78,2449023.184,488940396.0,83126121.23,474251.1475,954913.0235,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_21,0.0,0.0,713161.5543,100333.8016,0.0,0.0,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_22,5614326.689,5716152.823,1434384217.0,140259649.2,7460422.183,8191482.564,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_23,7352631.967,7922861.345,1714248005.0,184735285.0,11563344.34,11465208.1,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_24,10800469.76,10430423.92,1982131565.0,228043585.8,11537696.05,14428816.82,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_25X,2882286.319,3197119.656,627323950.3,105992166.0,1022842.847,2447115.949,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_26,13966565.87,13207114.25,1835077765.0,299559845.8,2032399.237,5643050.752,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_27,8796892.963,6239429.848,1191842728.0,161078651.7,2898612.218,7320769.422,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_28,13836205.18,18351070.69,1981019570.0,367143117.9,3963601.995,17373117.04,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_29,306683.4986,1226441.179,195402040.3,62869599.05,40610.8738,1121001.481,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_30,264330.4962,3350054.263,212193815.9,270562720.5,124885.0067,21516021.0,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_31,0.0,177962.7851,5547114.059,17568013.19,5642.918362,615160.7836,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_32X,6917.018028,63993.31487,14911873.88,20501065.58,173984.6791,986888.192,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_33X,1908.591799,5557.325315,12222593.8,8123684.42,98171.21996,1298134.391,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_34X,30142.52413,34766.59452,28727396.81,8015648.224,347262.3105,2849863.146,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_35X,2062791.74,3034762.521,672918113.9,112417976.1,1308425.817,3578773.576,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_36X,13100473.27,20681021.53,2488115541.0,398289489.8,9481915.268,16955683.35,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_37,9327182.34,9928860.586,1917955725.0,211552398.8,11859458.39,14483110.42,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_38,5906449.181,7036247.198,1217758087.0,168983720.7,6517611.834,8152740.611,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_39,2559885.634,3980796.606,714775324.7,118371718.0,1707951.837,2366138.147,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_40,8097170.653,8060185.592,1583013236.0,187722970.6,4235113.816,7159989.365,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_41,4931263.506,4004245.546,1161020174.0,104249093.3,3456970.714,6582406.851,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_42,7140386.648,6150792.853,1489962373.0,143503921.4,4963085.727,9029890.557,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_43,13717372.74,9576411.573,1791974087.0,223088645.2,5232395.678,10808673.04,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_44,8724410.745,13807246.39,1693058364.0,313172385.0,1198115.387,7795755.338,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_45,3228007.917,8146512.18,1051616146.0,216243178.0,350272.5429,5039245.725,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_46,56417.41628,328923.9064,47829781.26,25605514.18,61818.53452,1508386.659,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_47,4539.436121,146687.0166,10437908.45,20456340.25,25227.62203,1226585.656,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_48,3789.349408,323998.4204,6773641.146,42056695.26,13472.39527,2279020.846,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_49,17945.97113,39974.75995,18874574.96,6057581.282,168707.7328,1952543.001,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_50,2555487.799,3409786.901,681114952.5,111207757.4,1642025.246,4967494.681,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_51,8847563.44,12342765.11,1683662564.0,245821350.0,9631573.611,14320953.51,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_52,5112364.703,5003417.952,1196844272.0,130392763.2,4975531.959,5415512.64,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_53,4375525.635,4518693.996,853055748.4,129178095.8,7042664.992,6851931.044,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_54,17968932.12,16434168.7,2471030465.0,330222835.4,14316586.31,20249069.0,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_55,5720820.611,5161929.798,1023795443.0,138516954.2,4101872.826,4195829.553,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_56,7203471.649,5196686.701,1412848481.0,120711417.9,5644452.745,8474138.099,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_57,17721587.12,13405761.2,3428678627.0,243865543.8,21358061.03,42888258.74,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_58,3477960.863,3101670.92,866749177.5,84463643.49,3163625.573,5505653.737,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_59,3452105.522,4371655.102,794759284.9,121261284.9,1168635.813,2854409.497,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_60,2626689.155,4565375.346,744081067.3,129122198.1,344218.1223,3493628.203,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_61,4413281.372,7749376.756,1243259275.0,184585162.3,969238.6728,9503189.832,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_62,1350938.899,4591765.623,658184585.9,152307804.6,197893.5095,3417634.046,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_63,39101.77499,276219.3235,69193681.89,61217135.69,43415.76152,3007478.86,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_64,2717.287771,87615.13235,8158357.344,22120002.11,14673.02044,1648981.135,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_65,11785.58518,31205.76258,19520607.76,4597098.78,253118.3743,2447758.283,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_66,3062282.397,4175503.84,837320108.9,126889562.6,1492469.368,3397660.496,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_67,4818123.849,4493070.781,1065122209.0,120692183.3,5952239.831,5780558.689,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_68,6672539.401,3729254.88,1085986868.0,99311702.58,11486192.29,7552488.273,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_69,20668021.09,16959443.25,2247230264.0,347909775.6,12629033.82,14993649.16,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_70,10188869.56,5193704.566,1228737832.0,137565839.1,6200586.753,7652927.465,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_71,22196903.26,15381064.83,2981519421.0,288332971.3,29482825.93,22333254.86,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_72,9891557.755,6366803.337,1605288773.0,149768085.2,10675748.75,10482455.48,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_73,4806308.903,3576884.188,1231214134.0,89663157.67,4185592.072,10174913.96,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_74,9121153.91,5703579.697,1797558066.0,121780820.4,9542236.044,17976008.17,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_75,8475583.893,7723479.239,1415367051.0,181563782.9,3303080.419,7257749.533,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_76,7789805.48,6561680.402,1395068434.0,148526229.4,1874891.561,13595763.48,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_77,3670394.001,5362892.599,1016445599.0,140945059.2,737248.9793,6293071.077,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_78,3181799.768,9108216.867,986960100.0,210791013.2,776633.8083,10849492.8,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_79,107443.6673,299484.9012,109871958.3,34186173.9,60807.39375,2791154.834,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_80,20081.4793,110364.1843,31879020.01,41850089.28,37010.29936,3564452.412,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_81,17778.37462,25243.13278,16825974.81,6365545.687,250739.4528,2476230.038,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_82,1624424.228,2167585.873,538830738.3,82955964.9,1054904.384,3493355.289,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_83,16333336.04,18882784.2,2647555223.0,359058498.7,23122994.9,30726927.48,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_84,12340124.69,7108510.189,1676055212.0,156046828.3,17531260.96,12080638.87,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_85,19459365.54,13573768.79,2299404763.0,265660052.2,18163020.92,14142358.03,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_86,10150501.4,5459875.756,1272079219.0,129643598.0,7521000.401,6370426.344,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_87,9291910.006,5593215.75,1491056910.0,127762342.3,17293823.4,11923336.13,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_88,8712174.466,5686827.169,1618948446.0,126324889.1,15275547.61,16550371.57,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_89,4617162.66,3129976.697,1113866748.0,83141877.34,4459062.068,9694454.183,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_90,4843301.013,2739127.703,1118549386.0,68896120.12,6087322.522,11958385.25,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_91,5141640.042,3489246.5,1026645740.0,90354002.44,4003630.799,9057897.618,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_92,5729393.202,4468244.43,1021530543.0,124270213.2,1313775.992,6541970.511,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_93,4135224.507,4481015.5,933297233.4,126404851.8,1814022.5,7016406.291,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_94,11352461.52,12012710.56,1971360211.0,241566449.6,6433266.209,25260185.05,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_95,387951.3943,471876.1529,181389877.3,30370076.64,355939.1079,1683033.302,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_96,38431.36773,52807.59088,33883217.0,13695463.52,109888.4448,3149471.699,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_97,1625.568751,5268.22052,9826822.543,8774032.664,121140.6736,1758051.007,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_98,249546.2048,431703.1126,113643295.3,25344072.94,532465.4175,2877724.882,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_99,4052491.399,4821883.977,817878761.9,138551836.2,1896796.935,2652421.749,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_100,12865911.26,10965728.13,1642194215.0,234114890.7,10209151.69,11231142.31,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_101,35346953.52,26063040.94,3861529807.0,427416039.9,58097341.97,42371409.39,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_102,7328810.292,6021500.18,1130717474.0,148310890.7,6416930.119,6426094.075,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_103,8376344.191,5812310.5,1322228507.0,135545452.1,9390516.506,11582294.95,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_104,14858931.46,11183306.12,2305901598.0,224397531.8,21115254.48,30837010.3,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_105,13204384.16,10972017.97,2059514414.0,229606412.4,10831044.95,23349942.26,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_106,3783169.441,2253547.649,920354935.1,60170967.83,5549609.827,11692465.01,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_107,2116901.241,1761600.196,729975477.8,53293548.28,3522694.828,10807433.81,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_108,2876972.223,1558503.245,760579281.0,45119663.48,3544623.298,10318919.07,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_109,3388513.712,2906540.069,949382872.3,78196284.61,3793872.367,14148336.3,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_110,5633236.375,5041540.073,1323182918.0,118059628.0,5340585.984,18726250.66,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_111,1411942.504,1481356.6,491088459.6,50302118.67,1380018.795,4968190.411,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_112,3986038.991,4872909.406,897654752.4,124878836.1,3513697.634,12764605.83,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_113,2289.154747,83463.9931,15942639.99,11267294.27,109864.5238,1847462.974,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_114,444341.0825,693574.3244,160451603.1,37817545.8,868821.6898,3854276.6,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_115,6356537.911,5648490.329,1068268689.0,140413061.0,11835655.72,9715664.453,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_116,3533070.001,3545214.765,645495990.9,108739009.3,2914440.739,3256612.001,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_117,10609292.49,8422652.775,1393657859.0,192547228.2,7659254.864,9016914.862,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_118,4712973.4,3488156.333,831355462.5,95733677.4,3162606.863,4264803.642,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_119,5054792.213,3704001.997,988609658.2,100793147.2,5819639.563,7749608.543,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_120,7488587.396,6428105.914,1279508222.0,155162021.5,7476486.122,11027066.36,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_121,6007368.069,4986132.222,1023100192.0,135111849.2,3838691.603,9419347.786,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_122,8440035.513,3579885.156,1154034785.0,90004793.12,4779556.627,14856444.91,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_123,5050375.988,2436632.806,913771131.5,62304838.38,4651519.61,16692429.33,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_124,1621864.65,1294350.693,544934018.8,40098837.23,2299843.424,8037502.133,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_125,9369952.53,7239525.877,1857818409.0,149250290.2,11013417.7,43078825.42,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_126,4296173.219,3652048.022,1111421680.0,87517575.34,5404061.519,23154311.51,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_127,1584378.715,1816504.728,534460088.8,56545955.19,1542963.014,7693748.28,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_128,2967167.357,2362761.833,679681230.7,67644913.41,3268479.217,13585080.56,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_129,35506.55703,211259.3897,32000815.53,21370861.45,180318.4235,3440718.929,OffTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_130,1726092.114,2401463.601,418721798.2,96361420.59,1176772.978,5759181.858,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_131,3115307.193,3416073.605,658865993.0,112278760.6,1578181.35,2686062.813,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_132,9637476.52,8622341.305,1261790534.0,228333459.0,5073941.978,7601080.337,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_133,4286346.605,3049266.806,621224246.2,93015068.78,2515748.322,2975447.042,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_134,1252883.841,1059754.693,288712548.3,41089829.66,1296738.952,2683737.693,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_135,3153370.204,2726929.371,679774698.6,82240017.0,3265960.957,5516395.229,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_136,1143108.153,1411912.681,338724719.4,59443483.33,1405921.22,5111357.094,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_137,1426817.366,1231677.788,357113255.4,71862109.08,602009.4163,4012086.92,OnTissue
TJP_240910_EDI_24m_AGED_622-8-2-B_16x10grid_GPd5-eliteNM-eliteMS_138,8447744.766,4112484.17,957274326.7,116224959.3,1889286.128,11429294.71,OnTissue
